8LBP0h,8LBP1h,8LBP2h,8LBP3h,8LBP4h,8LBP5h,8LBP6h,8LBP7h,8LBP8h,8LBP9h,8LBP0s,8LBP1s,8LBP2s,8LBP3s,8LBP4s,8LBP5s,8LBP6s,8LBP7s,8LBP8s,8LBP9s,12LBP0h,12LBP1h,12LBP2h,12LBP3h,12LBP4h,12LBP5h,12LBP6h,12LBP7h,12LBP8h,12LBP9h,12LBP10h,12LBP11h,12LBP12h,12LBP13h,12LBP0s,12LBP1s,12LBP2s,12LBP3s,12LBP4s,12LBP5s,12LBP6s,12LBP7s,12LBP8s,12LBP9s,12LBP10s,12LBP11s,12LBP12s,12LBP13s,16LBP0h,16LBP1h,16LBP2h,16LBP3h,16LBP4h,16LBP5h,16LBP6h,16LBP7h,16LBP8h,16LBP9h,16LBP10h,16LBP11h,16LBP12h,16LBP13h,16LBP14h,16LBP15h,16LBP16h,16LBP17h,16LBP0s,16LBP1s,16LBP2s,16LBP3s,16LBP4s,16LBP5s,16LBP6s,16LBP7s,16LBP8s,16LBP9s,16LBP10s,16LBP11s,16LBP12s,16LBP13s,16LBP14s,16LBP15s,16LBP16s,16LBP17s,contrast_d1,contrast_d2,contrast_d3,dissimilarity_d1,dissimilarity_d2,dissimilarity_d3,homogeneity_d1,homogeneity_d2,homogeneity_d3,ASM_d1,ASM_d2,ASM_d3,energy_d1,energy_d2,energy_d3,correlation_d1,correlation_d2,correlation_d3,label
0.0049591064453125,0.012298583984375,0.00311279296875,0.05206298828125,0.0296478271484375,0.137451171875,0.024505615234375,0.0341796875,0.68072509765625,0.02105712890625,0.044189453125,0.0526580810546875,0.0321197509765625,0.0555419921875,0.0540771484375,0.0689849853515625,0.043701171875,0.0602874755859375,0.482696533203125,0.105743408203125,0.0053558349609375,0.0064697265625,0.0112152099609375,0.0063018798828125,0.018218994140625,0.031951904296875,0.0417022705078125,0.0887908935546875,0.0348052978515625,0.059539794921875,0.0262603759765625,0.0241241455078125,0.5849609375,0.060302734375,0.0376129150390625,0.0340118408203125,0.0223388671875,0.012176513671875,0.013824462890625,0.016632080078125,0.0191192626953125,0.016876220703125,0.012542724609375,0.0128021240234375,0.02001953125,0.040435791015625,0.4620208740234375,0.2795867919921875,0.00958251953125,0.0134735107421875,0.0074005126953125,0.00634765625,0.0062255859375,0.017852783203125,0.0206146240234375,0.03082275390625,0.040802001953125,0.0747528076171875,0.034637451171875,0.0367279052734375,0.0249481201171875,0.0233612060546875,0.017913818359375,0.010650634765625,0.5323486328125,0.0915374755859375,0.0339813232421875,0.0367889404296875,0.0143890380859375,0.00750732421875,0.006134033203125,0.0054931640625,0.0055694580078125,0.00762939453125,0.008026123046875,0.0079193115234375,0.005279541015625,0.0044708251953125,0.00494384765625,0.007232666015625,0.013916015625,0.0332489013671875,0.4553680419921875,0.34210205078125,143.8445388192101,180.5520002120495,248.36488697549817,5.42140781189939,6.214502201783942,7.497728860159985,0.5213185206225296,0.5070456385939496,0.48713537021955833,0.17690922242787716,0.17498666232788962,0.16882129169920174,0.42060371937807833,0.4183121456543116,0.4108758287795429,0.942247497489741,0.9275156029241254,0.9003072514012412,Bacterial_spot
0.005615234375,0.013641357421875,0.004058837890625,0.041717529296875,0.0257415771484375,0.114349365234375,0.0236663818359375,0.0287322998046875,0.7186279296875,0.0238494873046875,0.04083251953125,0.048431396484375,0.026580810546875,0.0433349609375,0.03985595703125,0.0514678955078125,0.034423828125,0.0533905029296875,0.56689453125,0.09478759765625,0.0052947998046875,0.0070648193359375,0.009368896484375,0.0058746337890625,0.015472412109375,0.0271148681640625,0.03692626953125,0.0723419189453125,0.0308685302734375,0.050750732421875,0.0223541259765625,0.018035888671875,0.638763427734375,0.0597686767578125,0.031646728515625,0.0317535400390625,0.0175933837890625,0.0091094970703125,0.008056640625,0.01092529296875,0.01318359375,0.0115814208984375,0.0099334716796875,0.0101318359375,0.0167999267578125,0.0350799560546875,0.5469818115234375,0.247222900390625,0.010589599609375,0.0115814208984375,0.006927490234375,0.006134033203125,0.006439208984375,0.0157012939453125,0.01849365234375,0.024871826171875,0.031524658203125,0.06109619140625,0.0281524658203125,0.0317230224609375,0.0205230712890625,0.017608642578125,0.0143585205078125,0.00799560546875,0.59942626953125,0.08685302734375,0.0306243896484375,0.03118896484375,0.011016845703125,0.0061492919921875,0.0038909912109375,0.0028076171875,0.0032806396484375,0.0039520263671875,0.00421142578125,0.004486083984375,0.0041046142578125,0.0045013427734375,0.0043182373046875,0.0064849853515625,0.011383056640625,0.0284576416015625,0.5425872802734375,0.2965545654296875,181.99226472391584,220.24271902073443,291.21675209082997,6.156776059688873,6.903003500899267,8.078676234212104,0.5744591457992536,0.5654730537118792,0.551687054063632,0.257812720430774,0.2553483402355672,0.2483652757784687,0.5077504790623324,0.5053190619207895,0.49836084174605333,0.9422585296910381,0.9301580241990878,0.9078089179345349,Bacterial_spot
0.0040740966796875,0.010101318359375,0.002777099609375,0.042144775390625,0.0348052978515625,0.12054443359375,0.0175628662109375,0.024078369140625,0.7277374267578125,0.01617431640625,0.0364532470703125,0.0476837158203125,0.028533935546875,0.05126953125,0.0494537353515625,0.066558837890625,0.0408935546875,0.0539398193359375,0.533782958984375,0.0914306640625,0.005096435546875,0.004547119140625,0.008636474609375,0.004974365234375,0.0158233642578125,0.029449462890625,0.0428009033203125,0.08026123046875,0.027099609375,0.0487518310546875,0.02178955078125,0.0185089111328125,0.647125244140625,0.045135498046875,0.0319671630859375,0.0310516357421875,0.0193634033203125,0.0119781494140625,0.012176513671875,0.0154571533203125,0.017364501953125,0.0170745849609375,0.01239013671875,0.013336181640625,0.0183258056640625,0.036712646484375,0.5152130126953125,0.247589111328125,0.0088043212890625,0.010467529296875,0.00592041015625,0.004608154296875,0.0048675537109375,0.0144500732421875,0.0184478759765625,0.029083251953125,0.041046142578125,0.0674896240234375,0.0334320068359375,0.03253173828125,0.0205841064453125,0.020416259765625,0.0161895751953125,0.0079193115234375,0.5955352783203125,0.068206787109375,0.0297698974609375,0.031494140625,0.0136566162109375,0.00750732421875,0.0059967041015625,0.00531005859375,0.0052337646484375,0.006500244140625,0.006317138671875,0.0064239501953125,0.00543212890625,0.0047760009765625,0.0051116943359375,0.0074615478515625,0.012969970703125,0.02911376953125,0.5093231201171875,0.3076019287109375,110.68421996648368,139.34044477216756,195.8200438592106,4.315615433367149,4.94837873584614,5.955523589831847,0.580865901597466,0.5665724202778453,0.5488911329431823,0.23153192952528287,0.2294997924933801,0.22303095972463965,0.4811759158243977,0.4790598942527534,0.47225864264659695,0.9629351096297099,0.9533519759232025,0.9345047135109165,Bacterial_spot
0.005462646484375,0.0181884765625,0.0056304931640625,0.0577239990234375,0.042327880859375,0.1326751708984375,0.035736083984375,0.0375213623046875,0.6319580078125,0.03277587890625,0.04180908203125,0.0463714599609375,0.0285491943359375,0.0455322265625,0.0444183349609375,0.06103515625,0.035003662109375,0.0540618896484375,0.547821044921875,0.09539794921875,0.0067138671875,0.00885009765625,0.0124053955078125,0.0099029541015625,0.0208282470703125,0.03631591796875,0.0516815185546875,0.08050537109375,0.0394439697265625,0.04376220703125,0.0242156982421875,0.0211639404296875,0.5620574951171875,0.0821533203125,0.03070068359375,0.029937744140625,0.018524169921875,0.0113372802734375,0.012664794921875,0.0140380859375,0.016357421875,0.0174560546875,0.0107269287109375,0.0135345458984375,0.0167694091796875,0.035125732421875,0.523956298828125,0.248870849609375,0.0129241943359375,0.0166168212890625,0.01080322265625,0.0091094970703125,0.0102996826171875,0.016998291015625,0.021209716796875,0.0316925048828125,0.039703369140625,0.0567169189453125,0.0300445556640625,0.027008056640625,0.019927978515625,0.0179290771484375,0.014007568359375,0.0104522705078125,0.5362091064453125,0.11834716796875,0.029296875,0.029937744140625,0.0125274658203125,0.0071868896484375,0.0051422119140625,0.0052337646484375,0.00579833984375,0.0057830810546875,0.0072174072265625,0.0062713623046875,0.0054779052734375,0.00469970703125,0.005462646484375,0.0076751708984375,0.0122833251953125,0.027496337890625,0.5180206298828125,0.3044891357421875,196.5042881043495,239.5432192652169,322.62963247631006,6.347050983996896,7.156332066939589,8.515041312360273,0.568042581526219,0.5578553010721119,0.5414953490570352,0.24249851836971179,0.24008257429699206,0.2326388011476934,0.4924383911572743,0.48998149051954176,0.4823239989861138,0.9378088663389377,0.9242258101411334,0.898113633971994,Bacterial_spot
0.0045318603515625,0.012176513671875,0.00335693359375,0.056640625,0.05084228515625,0.145233154296875,0.0271148681640625,0.0308380126953125,0.6484375,0.0208282470703125,0.01617431640625,0.03717041015625,0.0227813720703125,0.074676513671875,0.0936431884765625,0.1091156005859375,0.0455780029296875,0.04644775390625,0.48260498046875,0.071807861328125,0.0065460205078125,0.0072021484375,0.010986328125,0.00628662109375,0.01947021484375,0.0365142822265625,0.0631561279296875,0.0925445556640625,0.0323944091796875,0.0459136962890625,0.026580810546875,0.0216064453125,0.5696868896484375,0.0611114501953125,0.020782470703125,0.0230255126953125,0.0240020751953125,0.019378662109375,0.021820068359375,0.0341796875,0.0472869873046875,0.04241943359375,0.02435302734375,0.023651123046875,0.026824951171875,0.0316619873046875,0.45782470703125,0.202789306640625,0.0111846923828125,0.0148773193359375,0.00811767578125,0.0055084228515625,0.0067596435546875,0.0157928466796875,0.021209716796875,0.036346435546875,0.055511474609375,0.0656890869140625,0.03460693359375,0.030181884765625,0.02099609375,0.0227203369140625,0.0208740234375,0.0109710693359375,0.5213470458984375,0.0973052978515625,0.0252838134765625,0.0266876220703125,0.018157958984375,0.0147857666015625,0.0109405517578125,0.0121612548828125,0.0120086669921875,0.018890380859375,0.0233001708984375,0.020538330078125,0.0136871337890625,0.0119171142578125,0.0114593505859375,0.014312744140625,0.0181884765625,0.0249176025390625,0.454071044921875,0.2686920166015625,112.21525394379722,155.93909628677716,258.4937527432462,3.2079220281863274,4.107266418070763,5.9149609954052735,0.6027867432319536,0.5722381441008115,0.5330927558353437,0.1856077688517666,0.18268759497999917,0.17539606884123538,0.43081570225652877,0.42741799792805035,0.41879869833110317,0.9742048235629923,0.9641544861863577,0.9405801625298149,Bacterial_spot
0.004302978515625,0.011322021484375,0.003173828125,0.0482940673828125,0.04052734375,0.1223602294921875,0.021209716796875,0.02838134765625,0.7018280029296875,0.0186004638671875,0.0390167236328125,0.0522918701171875,0.030364990234375,0.054840087890625,0.0518951416015625,0.06695556640625,0.0441436767578125,0.05694580078125,0.5047149658203125,0.0988311767578125,0.0048980712890625,0.00665283203125,0.010528564453125,0.0050506591796875,0.01690673828125,0.0308990478515625,0.04736328125,0.0792236328125,0.0323333740234375,0.0477447509765625,0.0235137939453125,0.020721435546875,0.6250762939453125,0.0490875244140625,0.034881591796875,0.0326385498046875,0.0216064453125,0.01220703125,0.01361083984375,0.016387939453125,0.0190277099609375,0.0184326171875,0.0142822265625,0.0162811279296875,0.0223236083984375,0.0371551513671875,0.483062744140625,0.2581024169921875,0.010040283203125,0.0132293701171875,0.0067596435546875,0.004791259765625,0.005462646484375,0.0153656005859375,0.0189056396484375,0.0301971435546875,0.040069580078125,0.06280517578125,0.034423828125,0.0335845947265625,0.0246124267578125,0.0225677490234375,0.018157958984375,0.010650634765625,0.5736541748046875,0.0747222900390625,0.0323028564453125,0.034210205078125,0.0133056640625,0.0084228515625,0.00604248046875,0.00518798828125,0.0056304931640625,0.00640869140625,0.0084075927734375,0.0084075927734375,0.0071868896484375,0.007110595703125,0.0076446533203125,0.0099639892578125,0.0145111083984375,0.02862548828125,0.4774627685546875,0.3191680908203125,126.78037773933585,159.99388821088587,225.79501228053184,4.826115136005503,5.544277555070172,6.6954583105687355,0.5491766603574624,0.5343032998219384,0.5148191488688405,0.19718666027026596,0.19511553117464092,0.18845794652911843,0.444054542270919,0.4417179393464933,0.4341152928455685,0.9558251538049383,0.9442563290615013,0.9213454552210317,Bacterial_spot
0.0051727294921875,0.0125885009765625,0.003662109375,0.04913330078125,0.03009033203125,0.1232452392578125,0.0240478515625,0.031341552734375,0.6980133056640625,0.022705078125,0.038482666015625,0.0481109619140625,0.027435302734375,0.04986572265625,0.0460357666015625,0.0635833740234375,0.039093017578125,0.054473876953125,0.53704833984375,0.0958709716796875,0.00579833984375,0.006195068359375,0.0099334716796875,0.0057830810546875,0.017852783203125,0.031280517578125,0.041595458984375,0.0800018310546875,0.0329742431640625,0.0487823486328125,0.0242767333984375,0.0201568603515625,0.61663818359375,0.0587310791015625,0.0319976806640625,0.0311279296875,0.019561767578125,0.0107879638671875,0.0115509033203125,0.0149688720703125,0.015594482421875,0.016204833984375,0.0118865966796875,0.01324462890625,0.01922607421875,0.0359039306640625,0.518096923828125,0.249847412109375,0.00970458984375,0.012847900390625,0.00738525390625,0.0050506591796875,0.005584716796875,0.01727294921875,0.0205230712890625,0.02886962890625,0.03851318359375,0.0613861083984375,0.0343170166015625,0.0350189208984375,0.0236358642578125,0.021392822265625,0.015350341796875,0.008026123046875,0.5692901611328125,0.0858306884765625,0.0299072265625,0.03350830078125,0.011810302734375,0.006561279296875,0.0051116943359375,0.0052642822265625,0.0050811767578125,0.0067138671875,0.00714111328125,0.0066986083984375,0.006195068359375,0.00543212890625,0.0057830810546875,0.0075225830078125,0.0117950439453125,0.0272369384765625,0.51226806640625,0.30596923828125,122.78639441561617,152.83081973188092,210.40773245468245,4.501442954633038,5.146831324055672,6.210088056277714,0.5874984947515931,0.5738159095461839,0.5544460573313166,0.23089174804971596,0.2287052603270967,0.2217671813553826,0.480510193802703,0.47822955260870403,0.47091836469027354,0.9437798630467964,0.9300552391770651,0.9038500702514082,Bacterial_spot
0.004150390625,0.0121612548828125,0.0036773681640625,0.0420074462890625,0.0299530029296875,0.1183319091796875,0.01995849609375,0.0252838134765625,0.725433349609375,0.01904296875,0.0380859375,0.0496368408203125,0.0299072265625,0.0533905029296875,0.049713134765625,0.0652618408203125,0.0407867431640625,0.0558319091796875,0.522125244140625,0.0952606201171875,0.0052947998046875,0.005584716796875,0.008941650390625,0.0056915283203125,0.0152435302734375,0.0269775390625,0.03753662109375,0.078582763671875,0.0254364013671875,0.050018310546875,0.0218963623046875,0.0180206298828125,0.6456451416015625,0.0551300048828125,0.033203125,0.0314483642578125,0.0212554931640625,0.0126495361328125,0.0127716064453125,0.0147705078125,0.0159454345703125,0.0171356201171875,0.01202392578125,0.013458251953125,0.019775390625,0.0359039306640625,0.5042877197265625,0.25537109375,0.0096282958984375,0.0108489990234375,0.0067596435546875,0.0048065185546875,0.00555419921875,0.0131988525390625,0.01605224609375,0.0261688232421875,0.033233642578125,0.0662078857421875,0.0305633544921875,0.03240966796875,0.019500732421875,0.0186767578125,0.016143798828125,0.0081787109375,0.5972747802734375,0.0847930908203125,0.0331878662109375,0.0314483642578125,0.01348876953125,0.0074310302734375,0.00579833984375,0.0047454833984375,0.0045623779296875,0.005462646484375,0.006195068359375,0.0066070556640625,0.0050506591796875,0.005523681640625,0.0057220458984375,0.00811767578125,0.01318359375,0.0293426513671875,0.4970550537109375,0.31707763671875,129.90418392265815,165.83735499312928,234.64658438334072,4.7217099042437685,5.473915967525473,6.634653316784348,0.5610262932678971,0.5477785885357213,0.5302341603931019,0.21400616034365266,0.2119823587133686,0.20538832949800906,0.46260579343281094,0.46041475407267063,0.4531956300301305,0.9549911227157628,0.942553922911477,0.9187774368491965,Bacterial_spot
0.0048980712890625,0.010467529296875,0.00299072265625,0.041839599609375,0.0301055908203125,0.120697021484375,0.0178375244140625,0.0261383056640625,0.7276153564453125,0.0174102783203125,0.0332794189453125,0.049102783203125,0.029815673828125,0.05670166015625,0.0555267333984375,0.073486328125,0.0451812744140625,0.054290771484375,0.51068115234375,0.0919342041015625,0.005462646484375,0.0054931640625,0.0090484619140625,0.0050811767578125,0.0151824951171875,0.0271453857421875,0.0394439697265625,0.0759429931640625,0.02520751953125,0.0497894287109375,0.0232391357421875,0.020172119140625,0.64556884765625,0.05322265625,0.032318115234375,0.0302581787109375,0.024017333984375,0.014129638671875,0.0135040283203125,0.0153350830078125,0.01739501953125,0.0180511474609375,0.014312744140625,0.016693115234375,0.0224761962890625,0.035736083984375,0.493743896484375,0.2520294189453125,0.00927734375,0.01043701171875,0.00653076171875,0.004852294921875,0.00537109375,0.0141754150390625,0.016845703125,0.0261688232421875,0.0368804931640625,0.0641632080078125,0.028289794921875,0.0323638916015625,0.0218963623046875,0.0228424072265625,0.018707275390625,0.009552001953125,0.5894927978515625,0.0821533203125,0.0318756103515625,0.0329742431640625,0.0158843994140625,0.0092926025390625,0.0065155029296875,0.0057525634765625,0.0047454833984375,0.0057525634765625,0.006988525390625,0.0059356689453125,0.0054931640625,0.0054931640625,0.0065765380859375,0.0087127685546875,0.0160980224609375,0.0284423828125,0.489532470703125,0.313934326171875,97.94769196343239,124.63916165908718,178.7719691621237,3.846597102076304,4.507833737478559,5.596458067067324,0.5817196885442396,0.5631597243758475,0.5404529798733116,0.2108476141754208,0.2088040643810841,0.20240351630383002,0.4591795516259184,0.456949919091577,0.4498909562124965,0.9514785070111158,0.9382715240322842,0.9115351462490746,Bacterial_spot
0.0069122314453125,0.0191802978515625,0.006072998046875,0.06317138671875,0.0602264404296875,0.145416259765625,0.0362396240234375,0.036956787109375,0.59356689453125,0.032257080078125,0.0489349365234375,0.0501708984375,0.0288543701171875,0.0521392822265625,0.041412353515625,0.064544677734375,0.0377655029296875,0.0611572265625,0.50732421875,0.107696533203125,0.0079498291015625,0.0093536376953125,0.0146484375,0.0109710693359375,0.0218963623046875,0.041748046875,0.0644683837890625,0.0896759033203125,0.0434722900390625,0.0460662841796875,0.023651123046875,0.019287109375,0.522979736328125,0.083831787109375,0.035064697265625,0.0323944091796875,0.0196380615234375,0.011444091796875,0.01171875,0.01385498046875,0.0148773193359375,0.01580810546875,0.012664794921875,0.013946533203125,0.0186614990234375,0.0386199951171875,0.4818572998046875,0.279449462890625,0.014404296875,0.017547607421875,0.01190185546875,0.010040283203125,0.01007080078125,0.0189208984375,0.0229644775390625,0.03521728515625,0.0448455810546875,0.064300537109375,0.0373077392578125,0.0313568115234375,0.0215606689453125,0.0170440673828125,0.01275634765625,0.0084075927734375,0.4971923828125,0.1241607666015625,0.0320281982421875,0.03546142578125,0.0123291015625,0.0067138671875,0.0051422119140625,0.0053863525390625,0.0046234130859375,0.0052947998046875,0.0059814453125,0.006561279296875,0.005859375,0.0064544677734375,0.0066986083984375,0.0086517333984375,0.01324462890625,0.0293426513671875,0.4758758544921875,0.3343505859375,211.29058542689674,263.3112100891691,368.5172821433351,6.92298044922665,7.820270559906969,9.394428355766145,0.5268075788832414,0.5177688189285388,0.5021577249474729,0.2028654205662698,0.20027017036329553,0.1929515989622621,0.4504020956950475,0.44751408328567865,0.4392600664575551,0.9363243453384986,0.9206742140342762,0.8891043067931721,Bacterial_spot
